from,to,subject_cui,object_cui,pmid,pmid_url,sentence
Streptozocin,Alzheimers,C0038432,C0002395,38031940,https://pubmed.ncbi.nlm.nih.gov/38031940,We aimed to evaluate the effect of TQ alone or in combination with MEM on memory and hippocampal morphology in an STZ-induced rat AD model.
Streptozocin,Alzheimers,C0038432,C0002395,38031940,https://pubmed.ncbi.nlm.nih.gov/38031940,Effects of thymoquinone and memantine alone and in combination on memory and hippocampal morphology in rats with streptozotocin-induced Alzheimer's disease.
Streptozocin,Alzheimers,C0038432,C0002395,38031940,https://pubmed.ncbi.nlm.nih.gov/38031940,We aimed to evaluate the effect of TQ alone or in combination with MEM on memory and hippocampal morphology in an STZ-induced rat AD model.
Streptozocin,Alzheimers,C0038432,C0002395,38031940,https://pubmed.ncbi.nlm.nih.gov/38031940,Effects of thymoquinone and memantine alone and in combination on memory and hippocampal morphology in rats with streptozotocin-induced Alzheimer's disease.
Streptozocin,Alzheimers,C0038432,C0002395,38333746,https://pubmed.ncbi.nlm.nih.gov/38333746,The present study evaluated whether inhibiting AMPK and activating mTOR could stop metformin from improving memory in rats with streptozotocin (STZ) -induced Alzheimer's disease.
Streptozocin,Alzheimers,C0038432,C0002395,38333746,https://pubmed.ncbi.nlm.nih.gov/38333746,The present study evaluated whether inhibiting AMPK and activating mTOR could stop metformin from improving memory in rats with streptozotocin (STZ) -induced Alzheimer's disease.
Streptozocin,Alzheimers,C0038432,C0002395,38333746,https://pubmed.ncbi.nlm.nih.gov/38333746,The present study evaluated whether inhibiting AMPK and activating mTOR could stop metformin from improving memory in rats with streptozotocin (STZ) -induced Alzheimer's disease.
Streptozocin,Alzheimers,C0038432,C0002395,38430352,https://pubmed.ncbi.nlm.nih.gov/38430352,"Thus, the aim of this study was to evaluate the effect of treatment with blackberry extract in a model of AD induced by streptozotocin (STZ) and compare it with metformin treatment."
Streptozocin,Alzheimers,C0038432,C0002395,38430352,https://pubmed.ncbi.nlm.nih.gov/38430352,Blackberry extract and metformin prevented the memory impairment induced by STZ.
Streptozocin,Alzheimers,C0038432,C0002395,38430352,https://pubmed.ncbi.nlm.nih.gov/38430352,"Thus, the aim of this study was to evaluate the effect of treatment with blackberry extract in a model of AD induced by streptozotocin (STZ) and compare it with metformin treatment."
Streptozocin,Alzheimers,C0038432,C0002395,38430352,https://pubmed.ncbi.nlm.nih.gov/38430352,Blackberry extract and metformin prevented the memory impairment induced by STZ.
Streptozocin,Alzheimers,C0038432,C0002395,38430352,https://pubmed.ncbi.nlm.nih.gov/38430352,"Thus, the aim of this study was to evaluate the effect of treatment with blackberry extract in a model of AD induced by streptozotocin (STZ) and compare it with metformin treatment."
Streptozocin,Alzheimers,C0038432,C0002395,38430352,https://pubmed.ncbi.nlm.nih.gov/38430352,Blackberry extract and metformin prevented the memory impairment induced by STZ.
Streptozocin,Alzheimers,C0038432,C0002395,38486405,https://pubmed.ncbi.nlm.nih.gov/38486405,OBJECTIVES: The present study was conducted to investigate the efficacy of GW9508 administered peripherally on cognitive dysfunction in streptozotocin (STZ)-induced AD mice.
Streptozocin,Alzheimers,C0038432,C0002395,38486405,https://pubmed.ncbi.nlm.nih.gov/38486405,GW9508 ameliorates cognitive dysfunction via autophagy pathway in streptozotocin-induced mouse model of Alzheimer's disease.
Streptozocin,Alzheimers,C0038432,C0002395,38486405,https://pubmed.ncbi.nlm.nih.gov/38486405,RESULTS: Intraperitoneal administration of GW9508 prevented STZ-induced cognitive impairment as well as decreased the level of p-tau and Abeta     1-42       in plasma and brain.
Streptozocin,Alzheimers,C0038432,C0002395,38486405,https://pubmed.ncbi.nlm.nih.gov/38486405,OBJECTIVES: The present study was conducted to investigate the efficacy of GW9508 administered peripherally on cognitive dysfunction in streptozotocin (STZ)-induced AD mice.
Streptozocin,Alzheimers,C0038432,C0002395,38486405,https://pubmed.ncbi.nlm.nih.gov/38486405,GW9508 ameliorates cognitive dysfunction via autophagy pathway in streptozotocin-induced mouse model of Alzheimer's disease.
Streptozocin,Alzheimers,C0038432,C0002395,38486405,https://pubmed.ncbi.nlm.nih.gov/38486405,RESULTS: Intraperitoneal administration of GW9508 prevented STZ-induced cognitive impairment as well as decreased the level of p-tau and Abeta     1-42       in plasma and brain.
Streptozocin,Alzheimers,C0038432,C0002395,38486405,https://pubmed.ncbi.nlm.nih.gov/38486405,OBJECTIVES: The present study was conducted to investigate the efficacy of GW9508 administered peripherally on cognitive dysfunction in streptozotocin (STZ)-induced AD mice.
Streptozocin,Alzheimers,C0038432,C0002395,38486405,https://pubmed.ncbi.nlm.nih.gov/38486405,GW9508 ameliorates cognitive dysfunction via autophagy pathway in streptozotocin-induced mouse model of Alzheimer's disease.
Streptozocin,Alzheimers,C0038432,C0002395,38486405,https://pubmed.ncbi.nlm.nih.gov/38486405,RESULTS: Intraperitoneal administration of GW9508 prevented STZ-induced cognitive impairment as well as decreased the level of p-tau and Abeta     1-42       in plasma and brain.
Streptozocin,Alzheimers,C0038432,C0002395,38570152,https://pubmed.ncbi.nlm.nih.gov/38570152,Aurothioglucose encapsulated nanoparticles fostered neuroprotection in streptozotocin-induced Alzheimer's disease.
Streptozocin,Alzheimers,C0038432,C0002395,38570152,https://pubmed.ncbi.nlm.nih.gov/38570152,Aurothioglucose encapsulated nanoparticles fostered neuroprotection in streptozotocin-induced Alzheimer's disease.
Streptozocin,Alzheimers,C0038432,C0002395,38570152,https://pubmed.ncbi.nlm.nih.gov/38570152,Aurothioglucose encapsulated nanoparticles fostered neuroprotection in streptozotocin-induced Alzheimer's disease.
Streptozocin,Alzheimers,C0038432,C0002395,38688962,https://pubmed.ncbi.nlm.nih.gov/38688962,"Intracerebroventricular injection of STZ (3 mg/kg) induced experimental AD and the rats were treated with low dose (200 mg/kg), high dose (400 mg/kg) of ORV and donepezil (10 mg/kg) for 21 days."
Streptozocin,Alzheimers,C0038432,C0002395,38688962,https://pubmed.ncbi.nlm.nih.gov/38688962,The STZ-induced AD caused cognitive and behavioural deficits demonstrated by considerable increases in acetylcholinesterase activity and escape latency compared to sham control.
Streptozocin,Alzheimers,C0038432,C0002395,38688962,https://pubmed.ncbi.nlm.nih.gov/38688962,"Oxyresveratrol-beta-cyclodextrin mitigates streptozotocin-induced Alzheimer's model cognitive impairment, histone deacetylase activity in rats: in silico & in vivo studies."
Streptozocin,Alzheimers,C0038432,C0002395,38688962,https://pubmed.ncbi.nlm.nih.gov/38688962,"Intracerebroventricular injection of STZ (3 mg/kg) induced experimental AD and the rats were treated with low dose (200 mg/kg), high dose (400 mg/kg) of ORV and donepezil (10 mg/kg) for 21 days."
Streptozocin,Alzheimers,C0038432,C0002395,38688962,https://pubmed.ncbi.nlm.nih.gov/38688962,The STZ-induced AD caused cognitive and behavioural deficits demonstrated by considerable increases in acetylcholinesterase activity and escape latency compared to sham control.
Streptozocin,Alzheimers,C0038432,C0002395,38688962,https://pubmed.ncbi.nlm.nih.gov/38688962,"Oxyresveratrol-beta-cyclodextrin mitigates streptozotocin-induced Alzheimer's model cognitive impairment, histone deacetylase activity in rats: in silico & in vivo studies."
Streptozocin,Alzheimers,C0038432,C0002395,38688962,https://pubmed.ncbi.nlm.nih.gov/38688962,"Intracerebroventricular injection of STZ (3 mg/kg) induced experimental AD and the rats were treated with low dose (200 mg/kg), high dose (400 mg/kg) of ORV and donepezil (10 mg/kg) for 21 days."
Streptozocin,Alzheimers,C0038432,C0002395,38688962,https://pubmed.ncbi.nlm.nih.gov/38688962,The STZ-induced AD caused cognitive and behavioural deficits demonstrated by considerable increases in acetylcholinesterase activity and escape latency compared to sham control.
Streptozocin,Alzheimers,C0038432,C0002395,38688962,https://pubmed.ncbi.nlm.nih.gov/38688962,"Oxyresveratrol-beta-cyclodextrin mitigates streptozotocin-induced Alzheimer's model cognitive impairment, histone deacetylase activity in rats: in silico & in vivo studies."
Streptozocin,Hypertension,C0038432,C0020538,12956398,https://pubmed.ncbi.nlm.nih.gov/12956398,"It also significantly prevented STZ-induced polydypsia, hyperphagia, hypertension, and bradycardia but not the loss of body weight."
Streptozocin,Hypertension,C0038432,C0020538,1418828,https://pubmed.ncbi.nlm.nih.gov/1418828,STZ produced diabetes and hypertension within 1 to 2 weeks in all three groups of RRM rats but blood pressure was unaffected by 60% or 25% RRM alone.
Streptozocin,Hypertension,C0038432,C0020538,1418828,https://pubmed.ncbi.nlm.nih.gov/1418828,"In an attempt to develop a consistent model of IDDM hypertension, we superimposed streptozotocin (STZ)-induced IDDM on surgical reduction of renal mass (RRM) in Wistar rats."
Streptozocin,Hypertension,C0038432,C0020538,151754,https://pubmed.ncbi.nlm.nih.gov/151754,Hypertension induced by streptozotocin in the rat.
Streptozocin,Hypertension,C0038432,C0020538,15200422,https://pubmed.ncbi.nlm.nih.gov/15200422,"CONCLUSION: We conclude that the P2X(7) receptor is not expressed appreciably under normal conditions, but that following glomerular injury it is significantly up-regulated, mainly in podocytes, though also in endothelial and mesangial cells, of animals with STZ-induced diabetes mellitus or TGR hypertension."
Streptozocin,Hypertension,C0038432,C0020538,153477,https://pubmed.ncbi.nlm.nih.gov/153477,Chronic hypertension induced by streptozotocin in rats.
Streptozocin,Hypertension,C0038432,C0020538,153477,https://pubmed.ncbi.nlm.nih.gov/153477,An intravenous injection of 40 or 65 mg/kg streptozotocin induced not only diabetes but also severe hypertension in rats.
Streptozocin,Hypertension,C0038432,C0020538,17272402,https://pubmed.ncbi.nlm.nih.gov/17272402,"Administration of streptozotocin in conjunction with a high-fat diet induced systemic hypertension, diabetes, and renal damage in rats."
Streptozocin,Hypertension,C0038432,C0020538,17272402,https://pubmed.ncbi.nlm.nih.gov/17272402,"Together, these findings demonstrate that rAAV-HK delivery can efficiently attenuate hypertension, insulin resistance, and diabetic nephropathy in streptozotocin-induced diabetic rats."
Streptozocin,Hypertension,C0038432,C0020538,17272402,https://pubmed.ncbi.nlm.nih.gov/17272402,We previously reported that iv delivery of the human tissue kallikrein (HK) gene reduced blood pressure and plasma insulin levels in fructose-induced hypertensive rats with insulin resistance.
Streptozocin,Hypertension,C0038432,C0020538,17272402,https://pubmed.ncbi.nlm.nih.gov/17272402,"In the current study, we evaluated the potential of a recombinant adeno-associated viral vector expressing the HK cDNA (rAAV-HK) as a sole, long-term therapy to correct insulin resistance and prevent renal damage in streptozotocin-induced type-2 diabetic rats."
Streptozocin,Hypertension,C0038432,C0020538,18425420,https://pubmed.ncbi.nlm.nih.gov/18425420,Chronic treatment with telmisartan significantly (P < 0.05) prevented STZ induced hypertension and elevated fasting glucose level with simultaneous increase in serum insulin levels.
Streptozocin,Hypertension,C0038432,C0020538,18425420,https://pubmed.ncbi.nlm.nih.gov/18425420,"STZ produced hyperglycemia, hypoinsulinemia, hyperlipidemia, increased blood pressure, increased creatinine, cardiac enzyme and C-reactive protein (CRP) levels, reduction in heart rate and cardiac hypertrophy."
Streptozocin,Hypertension,C0038432,C0020538,19738487,https://pubmed.ncbi.nlm.nih.gov/19738487,"Chronic treatment with spironolactone significantly prevented STZ-induced bradycardia, hypertension, and elevated fasting glucose level with simultaneous increase in serum insulin levels."
Streptozocin,Hypertension,C0038432,C0020538,19738487,https://pubmed.ncbi.nlm.nih.gov/19738487,"STZ produced hyperglycemia; hypoinsulinemia; hyperlipidemia; increased blood pressure; increased creatinine, cardiac enzyme, and C-reactive protein levels; reduction in heart rate; and cardiac hypertrophy."
Streptozocin,Hypertension,C0038432,C0020538,22001983,https://pubmed.ncbi.nlm.nih.gov/22001983,Chronic treatment with telmisartan significantly prevented STZ-induced hypertension and tachycardia and elevated fasting glucose and insulin levels.
Streptozocin,Hypertension,C0038432,C0020538,22653691,https://pubmed.ncbi.nlm.nih.gov/22653691,STZ-induced hypertension and bradycardia were also prevented by perindopril treatment.
Streptozocin,Hypertension,C0038432,C0020538,22653691,https://pubmed.ncbi.nlm.nih.gov/22653691,Chronic treatment with perindopril significantly prevented STZ-induced hyperglycemia and hyperinsulinemia and controlled dyslipdemia in diabetic rats.
Streptozocin,Hypertension,C0038432,C0020538,22653691,https://pubmed.ncbi.nlm.nih.gov/22653691,Perindopril also prevented STZ-induced oxidative stress.
Streptozocin,Hypertension,C0038432,C0020538,22653691,https://pubmed.ncbi.nlm.nih.gov/22653691,"We studied the effect of perindopril (1 mg/kg/d orally [po]) on cardiovascular complications in neonatal model of rats, which was induced by administering STZ (90 mg/kg, intraperitoneally [ip]), in 5-d-old wistar rats and cardiac hypertrophy induced by isoprenaline (ISO; 5 mg/kg, ip) for 10 d."
Streptozocin,Hypertension,C0038432,C0020538,22653691,https://pubmed.ncbi.nlm.nih.gov/22653691,Perindopril protects against streptozotocin-induced hyperglycemic myocardial damage/alterations.
Streptozocin,Hypertension,C0038432,C0020538,22653691,https://pubmed.ncbi.nlm.nih.gov/22653691,"STZ produced hyperglycemia, hyperinsulinemia, dyslipidemia, hypertension, bradycardia, increased creatinine kinase (CK-MB), lactate dehydrogenase enzymes (LDH) and C-reactive protein (CRP) levels, cardiac hypertrophy, and oxidative stress."
Streptozocin,Hypertension,C0038432,C0020538,24026828,https://pubmed.ncbi.nlm.nih.gov/24026828,"Chronic treatment with spironolactone prevented STZ-induced hypertension, tachycardia and elevated rate of pressure development and decay."
Streptozocin,Hypertension,C0038432,C0020538,24026828,https://pubmed.ncbi.nlm.nih.gov/24026828,"STZ produced hyperglycemia, hyperinsulinemia, dyslipidemia, increased creatinine, cardiac enzyme and C-reactive protein (CRP) levels, worsened hemodynamic parameters, cardiac hypertrophy and oxidative stress."
Streptozocin,Hypertension,C0038432,C0020538,24026828,https://pubmed.ncbi.nlm.nih.gov/24026828,"We have studied the effect spironolactone (20 mg/kg/day) on cardiovascular complications in neonatal model of diabetes in rats, induced by administering 90 mg/kg streptozotocin (STZ), i.p. in 2 day old rats."
